Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,longitude,latitude,Location
2019,239,107548,107548,222-224 Pelham Street MELBOURNE 3000,Carlton,Books N Bites Cafe,4511,Cafes and Restaurants,Seats - Indoor,60,144.95833,-37.80169,POINT (144.9583279 -37.80169482)
2019,239,107548,107548,222-224 Pelham Street MELBOURNE 3000,Carlton,Books N Bites Cafe,4511,Cafes and Restaurants,Seats - Outdoor,12,144.95833,-37.80169,POINT (144.9583279 -37.80169482)
2019,240,101052,101052,212 Berkeley Street CARLTON 3053,Carlton,Haymarket Place,4511,Cafes and Restaurants,Seats - Indoor,47,144.959,-37.80052,POINT (144.9589993 -37.80052493)
2019,240,101052,101052,212 Berkeley Street CARLTON 3053,Carlton,Haymarket Place,4511,Cafes and Restaurants,Seats - Outdoor,10,144.959,-37.80052,POINT (144.9589993 -37.80052493)
2019,240,104466,104466,153-163 Barry Street CARLTON 3053,Carlton,Baretto Cafe,4511,Cafes and Restaurants,Seats - Indoor,120,144.95928,-37.80023,POINT (144.9592811 -37.80023251)
2019,240,104466,104466,153-163 Barry Street CARLTON 3053,Carlton,Baretto Cafe,4511,Cafes and Restaurants,Seats - Outdoor,15,144.95928,-37.80023,POINT (144.9592811 -37.80023251)
2019,240,107550,107550,156-180 Berkeley Street CARLTON 3053,Carlton,Cafe  Commercio,4511,Cafes and Restaurants,Seats - Indoor,115,144.95882,-37.80156,POINT (144.9588201 -37.80155736)
2019,240,107550,107550,156-180 Berkeley Street CARLTON 3053,Carlton,Cafe  Commercio,4511,Cafes and Restaurants,Seats - Outdoor,20,144.95882,-37.80156,POINT (144.9588201 -37.80155736)
2019,240,107551,107551,196-198 Pelham Street CARLTON 3053,Carlton,The Dumplings & Tea Co,4511,Cafes and Restaurants,Seats - Indoor,24,144.95923,-37.80186,POINT (144.9592349 -37.80185726)
2019,240,107551,107551,196-198 Pelham Street CARLTON 3053,Carlton,The Dumplings & Tea Co,4511,Cafes and Restaurants,Seats - Outdoor,8,144.95923,-37.80186,POINT (144.9592349 -37.80185726)
2019,242,101255,101255,197-235 Bouverie Street CARLTON 3053,Carlton,The Graduate Union of the University of Melbourne,4400,Accommodation,Seats - Indoor,200,144.96162,-37.80104,POINT (144.9616182 -37.80103675)
2019,242,101255,101255,197-235 Bouverie Street CARLTON 3053,Carlton,The Graduate Union of the University of Melbourne,4400,Accommodation,Seats - Outdoor,30,144.96162,-37.80104,POINT (144.9616182 -37.80103675)
2019,243,104453,104453,163 Grattan Street CARLTON 3053,Carlton,Animal Orchestra,4511,Cafes and Restaurants,Seats - Indoor,48,144.96342,-37.8006,POINT (144.9634203 -37.80059694)
2019,243,104453,104453,163 Grattan Street CARLTON 3053,Carlton,Animal Orchestra,4511,Cafes and Restaurants,Seats - Outdoor,88,144.96342,-37.8006,POINT (144.9634203 -37.80059694)
2019,243,104455,104455,167 Grattan Street CARLTON 3053,Carlton,Mantra Lounge,4511,Cafes and Restaurants,Seats - Outdoor,34,144.9633,-37.80058,POINT (144.9632975 -37.80058351)
2019,243,104455,104455,167 Grattan Street CARLTON 3053,Carlton,Mantra Lounge,4511,Cafes and Restaurants,Seats - Indoor,32,144.9633,-37.80058,POINT (144.9632975 -37.80058351)
2019,243,105654,105654,22-40 Lincoln Square North CARLTON 3053,Carlton,Lincoln Bakery Cafe,4511,Cafes and Restaurants,Seats - Outdoor,36,144.96273,-37.80134,POINT (144.9627295 -37.80133636)
2019,243,109327,109327,701-713 Swanston Street CARLTON 3053,Carlton,Rydges on Swanston,4400,Accommodation,Seats - Indoor,110,144.96338,-37.80142,POINT (144.9633823 -37.80141796)
2019,243,109327,109327,701-713 Swanston Street CARLTON 3053,Carlton,Rydges on Swanston,4400,Accommodation,Seats - Outdoor,25,144.96338,-37.80142,POINT (144.9633823 -37.80141796)
2019,243,109329,109329,723-741 Swanston Street CARLTON 3053,Carlton,Cafe Fillings,4511,Cafes and Restaurants,Seats - Indoor,34,144.96339,-37.80087,POINT (144.9633941 -37.80087189)
2019,243,109329,109329,723-741 Swanston Street CARLTON 3053,Carlton,Cafe Fillings,4511,Cafes and Restaurants,Seats - Outdoor,22,144.96339,-37.80087,POINT (144.9633941 -37.80087189)
2019,243,109330,109330,743-751 Swanston Street CARLTON 3053,Carlton,Lanzhou Beef Noodle Bar,4511,Cafes and Restaurants,Seats - Indoor,44,144.96364,-37.80062,POINT (144.9636422 -37.80062003)
2019,243,109330,109330,743-751 Swanston Street CARLTON 3053,Carlton,Lanzhou Beef Noodle Bar,4511,Cafes and Restaurants,Seats - Outdoor,40,144.96364,-37.80062,POINT (144.9636422 -37.80062003)
2019,243,109330,109330,743-751 Swanston Street CARLTON 3053,Carlton,KFC Carlton,4511,Cafes and Restaurants,Seats - Indoor,22,144.96364,-37.80062,POINT (144.9636422 -37.80062003)
2019,243,109330,109330,743-751 Swanston Street CARLTON 3053,Carlton,KFC Carlton,4511,Cafes and Restaurants,Seats - Outdoor,15,144.96364,-37.80062,POINT (144.9636422 -37.80062003)
2019,245,104450,104450,251-257 Cardigan Street CARLTON 3053,Carlton,Rakuzen Simple Japanese,4511,Cafes and Restaurants,Seats - Indoor,36,144.9651,-37.80077,POINT (144.9651041 -37.80077072)
2019,245,104450,104450,251-257 Cardigan Street CARLTON 3053,Carlton,Rakuzen Simple Japanese,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9651,-37.80077,POINT (144.9651041 -37.80077072)
2019,245,104450,104450,251-257 Cardigan Street CARLTON 3053,Carlton,Domino's Pizza,4512,Takeaway Food Services,Seats - Indoor,15,144.9651,-37.80077,POINT (144.9651041 -37.80077072)
2019,245,104450,104450,251-257 Cardigan Street CARLTON 3053,Carlton,Domino's Pizza,4512,Takeaway Food Services,Seats - Outdoor,10,144.9651,-37.80077,POINT (144.9651041 -37.80077072)
2019,245,104450,104450,251-257 Cardigan Street CARLTON 3053,Carlton,Rice Bar Not Only Rice,4511,Cafes and Restaurants,Seats - Indoor,58,144.9651,-37.80077,POINT (144.9651041 -37.80077072)
2019,245,104450,104450,251-257 Cardigan Street CARLTON 3053,Carlton,Rice Bar Not Only Rice,4511,Cafes and Restaurants,Seats - Outdoor,40,144.9651,-37.80077,POINT (144.9651041 -37.80077072)
2019,245,109360,109360,680-682 Swanston Street CARLTON 3053,Carlton,Colourful Yunnan Restaurant,4511,Cafes and Restaurants,Seats - Indoor,150,144.96424,-37.80063,POINT (144.9642369 -37.80062735)
2019,245,109360,109360,680-682 Swanston Street CARLTON 3053,Carlton,Colourful Yunnan Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,8,144.96424,-37.80063,POINT (144.9642369 -37.80062735)
2019,245,109361,109361,678 Swanston Street CARLTON 3053,Carlton,Xian Famous Foods,4511,Cafes and Restaurants,Seats - Indoor,60,144.96423,-37.80069,POINT (144.9642262 -37.80069096)
2019,245,109365,109365,644-658 Swanston Street CARLTON 3053,Carlton,Carlton Black Ball,4511,Cafes and Restaurants,Seats - Indoor,25,144.96428,-37.80132,POINT (144.9642824 -37.80131897)
2019,245,109365,109365,644-658 Swanston Street CARLTON 3053,Carlton,Oko Oko,4511,Cafes and Restaurants,Seats - Indoor,40,144.96428,-37.80132,POINT (144.9642824 -37.80131897)
2019,245,110987,110987,660-674 Swanston Street CARLTON 3053,Carlton,Subway Carlton,4512,Takeaway Food Services,Seats - Indoor,30,144.96433,-37.80101,POINT (144.9643286 -37.80100757)
2019,245,110987,110987,660-674 Swanston Street CARLTON 3053,Carlton,Subway Carlton,4512,Takeaway Food Services,Seats - Outdoor,9,144.96433,-37.80101,POINT (144.9643286 -37.80100757)
2019,245,110987,110987,660-674 Swanston Street CARLTON 3053,Carlton,Momo Sushi,4512,Takeaway Food Services,Seats - Indoor,18,144.96433,-37.80101,POINT (144.9643286 -37.80100757)
2019,245,110987,110987,660-674 Swanston Street CARLTON 3053,Carlton,Momo Sushi,4512,Takeaway Food Services,Seats - Outdoor,6,144.96433,-37.80101,POINT (144.9643286 -37.80100757)
2019,245,581508,538825,604 Swanston Street CARLTON 3053,Carlton,Yuan Fang,4512,Takeaway Food Services,Seats - Indoor,24,144.96434,-37.80195,POINT (144.9643355 -37.80194791)
2019,245,581508,538825,604 Swanston Street CARLTON 3053,Carlton,Spice 9 Grill,4511,Cafes and Restaurants,Seats - Indoor,74,144.96434,-37.80195,POINT (144.9643355 -37.80194791)
2019,245,581508,538825,604 Swanston Street CARLTON 3053,Carlton,Norsiah's Kitchen,4511,Cafes and Restaurants,Seats - Indoor,28,144.96434,-37.80195,POINT (144.9643355 -37.80194791)
2019,245,581508,538825,604 Swanston Street CARLTON 3053,Carlton,Norsiah's Kitchen,4511,Cafes and Restaurants,Seats - Outdoor,12,144.96434,-37.80195,POINT (144.9643355 -37.80194791)
2019,246,101693,101693,156-164 Cardigan Street CARLTON 3053,Carlton,Don Tojo,4511,Cafes and Restaurants,Seats - Indoor,48,144.96563,-37.80133,POINT (144.9656262 -37.80132623)
2019,246,101693,101693,156-164 Cardigan Street CARLTON 3053,Carlton,Don Tojo,4511,Cafes and Restaurants,Seats - Outdoor,10,144.96563,-37.80133,POINT (144.9656262 -37.80132623)
2019,246,101693,101693,156-164 Cardigan Street CARLTON 3053,Carlton,Jokamz,4511,Cafes and Restaurants,Seats - Indoor,45,144.96563,-37.80133,POINT (144.9656262 -37.80132623)
2019,246,101693,101693,156-164 Cardigan Street CARLTON 3053,Carlton,Jokamz,4511,Cafes and Restaurants,Seats - Outdoor,4,144.96563,-37.80133,POINT (144.9656262 -37.80132623)
2019,246,104447,104447,81-109 Grattan Street CARLTON 3053,Carlton,Tutto Premium Frozen Yogurt And Dessert,4512,Takeaway Food Services,Seats - Indoor,16,144.96621,-37.80115,POINT (144.9662147 -37.80115139)
2019,246,104447,104447,81-109 Grattan Street CARLTON 3053,Carlton,Tutto Premium Frozen Yogurt And Dessert,4512,Takeaway Food Services,Seats - Outdoor,20,144.96621,-37.80115,POINT (144.9662147 -37.80115139)
2019,246,104449,104449,117 Grattan Street CARLTON 3053,Carlton,Roy's Cafe,4511,Cafes and Restaurants,Seats - Indoor,24,144.96562,-37.8008,POINT (144.965624 -37.80079999)
2019,246,104449,104449,117 Grattan Street CARLTON 3053,Carlton,Roy's Cafe,4511,Cafes and Restaurants,Seats - Outdoor,21,144.96562,-37.8008,POINT (144.965624 -37.80079999)
2019,246,106099,106099,163-165 Lygon Street CARLTON 3053,Carlton,Casa Del Gelato,4512,Takeaway Food Services,Seats - Indoor,15,144.96643,-37.80187,POINT (144.9664308 -37.80187081)
2019,246,106099,106099,163-165 Lygon Street CARLTON 3053,Carlton,Casa Del Gelato,4512,Takeaway Food Services,Seats - Outdoor,24,144.96643,-37.80187,POINT (144.9664308 -37.80187081)
2019,246,106100,106100,167 Lygon Street CARLTON 3053,Carlton,Kokoblack,4511,Cafes and Restaurants,Seats - Outdoor,20,144.96645,-37.80179,POINT (144.9664459 -37.8017852)
2019,246,106100,106100,167 Lygon Street CARLTON 3053,Carlton,Kokoblack,4511,Cafes and Restaurants,Seats - Indoor,35,144.96645,-37.80179,POINT (144.9664459 -37.8017852)
2019,246,106101,106101,169 Lygon Street CARLTON 3053,Carlton,Stuzzichino,4511,Cafes and Restaurants,Seats - Indoor,48,144.96646,-37.80172,POINT (144.9664578 -37.8017177)
2019,246,106101,106101,169 Lygon Street CARLTON 3053,Carlton,Stuzzichino,4511,Cafes and Restaurants,Seats - Outdoor,34,144.96646,-37.80172,POINT (144.9664578 -37.8017177)
2019,246,106102,106102,171 Lygon Street CARLTON 3053,Carlton,Mixity Restaurant and Cafe,4511,Cafes and Restaurants,Seats - Indoor,36,144.96647,-37.80166,POINT (144.9664684 -37.80165741)
2019,246,106102,106102,171 Lygon Street CARLTON 3053,Carlton,Mixity Restaurant and Cafe,4511,Cafes and Restaurants,Seats - Outdoor,24,144.96647,-37.80166,POINT (144.9664684 -37.80165741)
2019,246,106103,106103,173 Lygon Street CARLTON 3053,Carlton,Hwatu,4511,Cafes and Restaurants,Seats - Indoor,36,144.96648,-37.80161,POINT (144.9664775 -37.80160555)
2019,246,106103,106103,173 Lygon Street CARLTON 3053,Carlton,Hwatu,4511,Cafes and Restaurants,Seats - Outdoor,12,144.96648,-37.80161,POINT (144.9664775 -37.80160555)
2019,246,106104,106104,175 Lygon Street CARLTON 3053,Carlton,Chocolateria San Churro,4511,Cafes and Restaurants,Seats - Indoor,60,144.96649,-37.80156,POINT (144.9664851 -37.80156226)
2019,246,106104,106104,175 Lygon Street CARLTON 3053,Carlton,Chocolateria San Churro,4511,Cafes and Restaurants,Seats - Outdoor,24,144.96649,-37.80156,POINT (144.9664851 -37.80156226)
2019,246,106105,106105,177-183 Lygon Street CARLTON 3053,Carlton,Cafe Cavallino,4511,Cafes and Restaurants,Seats - Indoor,100,144.96651,-37.80145,POINT (144.9665052 -37.80144795)
2019,246,106105,106105,177-183 Lygon Street CARLTON 3053,Carlton,Cafe Cavallino,4511,Cafes and Restaurants,Seats - Outdoor,48,144.96651,-37.80145,POINT (144.9665052 -37.80144795)
2019,246,106105,106105,177-183 Lygon Street CARLTON 3053,Carlton,Cafe Notturno,4511,Cafes and Restaurants,Seats - Indoor,100,144.96651,-37.80145,POINT (144.9665052 -37.80144795)
2019,246,106105,106105,177-183 Lygon Street CARLTON 3053,Carlton,Cafe Notturno,4511,Cafes and Restaurants,Seats - Outdoor,48,144.96651,-37.80145,POINT (144.9665052 -37.80144795)
2019,246,106106,106106,185-187 Lygon Street CARLTON 3053,Carlton,Cafe Cavallino,4511,Cafes and Restaurants,Seats - Indoor,54,144.96645,-37.80129,POINT (144.9664497 -37.80128557)
2019,246,106106,106106,185-187 Lygon Street CARLTON 3053,Carlton,Cafe Cavallino,4511,Cafes and Restaurants,Seats - Outdoor,68,144.96645,-37.80129,POINT (144.9664497 -37.80128557)
2019,246,106107,106107,189 Lygon Street CARLTON 3053,Carlton,Buenos Aires Steakhouse,4511,Cafes and Restaurants,Seats - Outdoor,20,144.96649,-37.80119,POINT (144.9664881 -37.8011904)
2019,246,106107,106107,189 Lygon Street CARLTON 3053,Carlton,Buenos Aires Steakhouse,4511,Cafes and Restaurants,Seats - Indoor,45,144.96649,-37.80119,POINT (144.9664881 -37.8011904)
2019,246,106108,106108,191 Lygon Street CARLTON 3053,Carlton,Leyalina,4511,Cafes and Restaurants,Seats - Outdoor,26,144.9665,-37.80114,POINT (144.9664966 -37.80114232)
2019,246,106108,106108,191 Lygon Street CARLTON 3053,Carlton,Leyalina,4511,Cafes and Restaurants,Seats - Indoor,48,144.9665,-37.80114,POINT (144.9664966 -37.80114232)
2019,246,106110,106110,201-203 Lygon Street CARLTON 3053,Carlton,Tono On Borsari,4511,Cafes and Restaurants,Seats - Indoor,70,144.96667,-37.8009,POINT (144.9666725 -37.80089709)
2019,246,106110,106110,201-203 Lygon Street CARLTON 3053,Carlton,Tono On Borsari,4511,Cafes and Restaurants,Seats - Outdoor,58,144.96667,-37.8009,POINT (144.9666725 -37.80089709)
2019,246,106111,106111,197 Lygon Street CARLTON 3053,Carlton,Gelatissimo Carlton,4512,Takeaway Food Services,Seats - Outdoor,18,144.96665,-37.80102,POINT (144.9666501 -37.80101718)
2019,246,106112,106112,199 Lygon Street CARLTON 3053,Carlton,Seasons Provedore,4511,Cafes and Restaurants,Seats - Indoor,20,144.96666,-37.80097,POINT (144.966659 -37.80096712)
2019,246,106112,106112,199 Lygon Street CARLTON 3053,Carlton,Seasons Provedore,4511,Cafes and Restaurants,Seats - Outdoor,18,144.96666,-37.80097,POINT (144.966659 -37.80096712)
2019,246,559022,559022,111-113 Grattan Street CARLTON 3053,Carlton,Ma Xiao Er Spicy Hot Pot Dips,4511,Cafes and Restaurants,Seats - Indoor,46,144.96577,-37.80082,POINT (144.9657699 -37.80081694)
2019,246,559024,559024,115 Grattan Street CARLTON 3053,Carlton,NL House,4512,Takeaway Food Services,Seats - Indoor,12,144.96568,-37.80081,POINT (144.9656839 -37.80080695)
2019,246,559024,559024,115 Grattan Street CARLTON 3053,Carlton,NL House,4512,Takeaway Food Services,Seats - Outdoor,16,144.96568,-37.80081,POINT (144.9656839 -37.80080695)
2019,247,106226,106226,258 Lygon Street CARLTON 3053,Carlton,T&Y Penguin Kitchen,4511,Cafes and Restaurants,Seats - Indoor,45,144.96717,-37.80114,POINT (144.967168 -37.80114)
2019,247,106226,106226,258 Lygon Street CARLTON 3053,Carlton,T&Y Penguin Kitchen,4511,Cafes and Restaurants,Seats - Outdoor,12,144.96717,-37.80114,POINT (144.967168 -37.80114)
2019,247,106227,106227,256 Lygon Street CARLTON 3053,Carlton,Il Gusto,4511,Cafes and Restaurants,Seats - Indoor,75,144.96716,-37.80119,POINT (144.96716 -37.80118709)
2019,247,106227,106227,256 Lygon Street CARLTON 3053,Carlton,Il Gusto,4511,Cafes and Restaurants,Seats - Outdoor,24,144.96716,-37.80119,POINT (144.96716 -37.80118709)
2019,247,106229,106229,246-252 Lygon Street CARLTON 3053,Carlton,Villa Romana,4511,Cafes and Restaurants,Seats - Indoor,200,144.96734,-37.80138,POINT (144.9673355 -37.80137542)
2019,247,106229,106229,246-252 Lygon Street CARLTON 3053,Carlton,Villa Romana,4511,Cafes and Restaurants,Seats - Outdoor,60,144.96734,-37.80138,POINT (144.9673355 -37.80137542)
2019,247,106230,106230,242-244 Lygon Street CARLTON 3053,Carlton,Front Cooking School,4511,Cafes and Restaurants,Seats - Indoor,40,144.96726,-37.80151,POINT (144.9672588 -37.80151241)
2019,247,106230,106230,242-244 Lygon Street CARLTON 3053,Carlton,Front Cooking School,4511,Cafes and Restaurants,Seats - Outdoor,8,144.96726,-37.80151,POINT (144.9672588 -37.80151241)
2019,247,106231,106231,240 Lygon Street CARLTON 3053,Carlton,Piccolo Mondo,4511,Cafes and Restaurants,Seats - Indoor,120,144.96724,-37.80158,POINT (144.9672437 -37.80158011)
2019,247,106231,106231,240 Lygon Street CARLTON 3053,Carlton,Piccolo Mondo,4511,Cafes and Restaurants,Seats - Outdoor,28,144.96724,-37.80158,POINT (144.9672437 -37.80158011)
2019,247,106232,106232,238 Lygon Street CARLTON 3053,Carlton,Spaghettata Restaurant,4511,Cafes and Restaurants,Seats - Indoor,130,144.96723,-37.80163,POINT (144.9672258 -37.8016253)
2019,247,106232,106232,238 Lygon Street CARLTON 3053,Carlton,Spaghettata Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,44,144.96723,-37.80163,POINT (144.9672258 -37.8016253)
2019,247,106233,106233,234-236 Lygon Street CARLTON 3053,Carlton,Carmine's Bistro,4511,Cafes and Restaurants,Seats - Indoor,100,144.96723,-37.80169,POINT (144.9672277 -37.80169378)
2019,247,106233,106233,234-236 Lygon Street CARLTON 3053,Carlton,Carmine's Bistro,4511,Cafes and Restaurants,Seats - Outdoor,50,144.96723,-37.80169,POINT (144.9672277 -37.80169378)
2019,247,106235,106235,230 Lygon Street CARLTON 3053,Carlton,Lygon Dolce Vita,4511,Cafes and Restaurants,Seats - Indoor,45,144.96721,-37.8018,POINT (144.9672105 -37.80180403)
2019,247,106235,106235,230 Lygon Street CARLTON 3053,Carlton,Lygon Dolce Vita,4511,Cafes and Restaurants,Seats - Outdoor,12,144.96721,-37.8018,POINT (144.9672105 -37.80180403)
2019,247,106236,106236,220-228 Lygon Street CARLTON 3053,Carlton,Little Lygon Restaurant,4511,Cafes and Restaurants,Seats - Indoor,26,144.96719,-37.80192,POINT (144.9671895 -37.80191685)
2019,247,106236,106236,220-228 Lygon Street CARLTON 3053,Carlton,Little Lygon Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,50,144.96719,-37.80192,POINT (144.9671895 -37.80191685)
2019,247,106236,106236,220-228 Lygon Street CARLTON 3053,Carlton,Mondi Cafe,4511,Cafes and Restaurants,Seats - Indoor,30,144.96719,-37.80192,POINT (144.9671895 -37.80191685)
2019,247,106236,106236,220-228 Lygon Street CARLTON 3053,Carlton,Mondi Cafe,4511,Cafes and Restaurants,Seats - Outdoor,20,144.96719,-37.80192,POINT (144.9671895 -37.80191685)
2019,247,106237,106237,204-218 Lygon Street CARLTON 3053,Carlton,Pertutti Cafe Restaurant,4511,Cafes and Restaurants,Seats - Indoor,80,144.96714,-37.80219,POINT (144.9671431 -37.80218764)
2019,247,106237,106237,204-218 Lygon Street CARLTON 3053,Carlton,Pertutti Cafe Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,12,144.96714,-37.80219,POINT (144.9671431 -37.80218764)
2019,247,106238,106238,192-202 Lygon Street CARLTON 3053,Carlton,Players On Lygon,4520,"Pubs, Taverns and Bars",Seats - Outdoor,12,144.9671,-37.80247,POINT (144.9670954 -37.80246584)
2019,247,107557,107557,62 Pelham Street CARLTON 3053,Carlton,Assembly Store,4512,Takeaway Food Services,Seats - Indoor,15,144.96729,-37.80262,POINT (144.9672924 -37.80262263)
2019,247,107557,107557,62 Pelham Street CARLTON 3053,Carlton,Assembly Store,4512,Takeaway Food Services,Seats - Outdoor,6,144.96729,-37.80262,POINT (144.9672924 -37.80262263)
2019,247,107558,107558,60 Pelham Street CARLTON 3053,Carlton,Assembly Store,4512,Takeaway Food Services,Seats - Indoor,15,144.96734,-37.80263,POINT (144.9673357 -37.80262761)
